id,name,system_name
4781,На Бассейной  66,SVD2
4785,На Просвещения 104,SPB57
4796,На Горбунова 12к2с22,MSK2268
4805,На Пионерской  1,TUL27
4824,На Маяковского  11/13,OMS38
4827,1800 Постамат Халва,KLD101
4832,На Адмирала Нахимова  131,AST143
4839,На Депутатской 15А,NSK231
4847,На Карла Маркса  40,YEKB344
4852,На Лисина 1,SAR10
4860,На Ванеева  16Б,MIN65
4863,На 5-ой Просеке  110Д,SAM52
4880,0377  Постамат Халва,MSK2174
4915,На Серпуховской  6,PRM12
4919,мкр. Заводской,SAYA1
4921,4957 Постамат Халва,SPB794
4932,На Ярком бульваре  5,UFA109
4939,На Советской  100,PET36
4944,Северный проезд (ПВЗ),NSK98
4964,На 25 октября 77,PRM53
4969,На Горсоветской 57,RND189
4971,Спринг Шадоус,KHY1
4977,На Мира 6А,YELB4
4995,8 микрорайон,AKT8
4996,На Авдеева,BOB7
5002,На Победы 10,KPK1
5019,5217 Постамат Халва,BOD4
5026,На Вокзальной 18Л,INZ1
5027,На Мира,NVM5
5045,На Полтавской 32/12,SCH122
5049,На 40 лет Влксм,NKZ8
5065,На Снесарева 2,KSD26
5069,Площадь Победы,VRS1
5070,6272 Постамат Халва,BTV41
5073,На Мачуги 166  лит.1,KSD101
5082,На Ленина,GIG1
5099,На Рябинина,YEKB58
5116,На Верхне Сенной,SML2
4140,Савелкинский проезд,ZLN5
4145,На Советской 95,NBK22
4152,На Серёгина 20А,KRS15
4158,На Октябрьской  81,ULK4
4160,На Московском шоссе  5,VLD11
4164,4928 Постамат Халва,UFA90
4171,На Ленинградском пр-те,MSK550
4211,На Сухарной 35к2,NSK344
4231,На Интернациональной 11,GOM5
4232,На Гридасова 15Б  стр.1,BRN112
4244,СЦ (прием/выдача тяжелых грузов  LTL),CHRK5
4251,Козья Слобода,KZN23
4253,рп Краснообск 111,KSB6
4255,На Дианова,OMS27
4258,На Луначарского  47,TYUM62
4285,На Крымской  28,FOK1
4289,На Красноярской 79А,IRK79
4311,На Карла Маркса  5а,TAL7
4317,На Победы  84,SMF20
4318,Адлер (На Молокова),SCH39
4323,2679 Постамат Халва,PTR20
4331,На Розы Люксембург  27,REC1
4338,СЦ (нет приема/выдачи груза),YLA4
4340,На Дзержинского,NVR2
4345,На Владислава Посадского 32  р-н Цветочного рынка),KSD71
4349,На Кунаева 14Б,AST33
4357,На 10-ой Пятилетки  31,NVCH3
4359,0837 Постамат Халва,BLSH66
4383,На Тверитина,YEKB64
4390,На Большой Новодмитровской 23,MSK2339
4400,На Вокзальной 193,GLU1
4404,Старая Деревня,SPB20
4411,На Советской  2А корп. 2,NZD3
4421,1892 Постамат Халва,DMT18
4437,На Трефолева,SPB75
4439,Коломяжский пр-т 10АМ  Приморский,SPB214
4446,На 60 лет Октября  2,LEB4
4449,На Коли Мяготина,KUR13
4452,0712 Постамат Халва,SPB908
4457,На Первомайской,SAR5
4477,На Краснопольском проспекте  7,CHEL125
4478,На Ванчаковой линии 43,VNV2
4480,На 8 Марта 9,CHE19
4485,На Урицкого  27,TYUM83
4509,На Нарымской,NSK47
4517,На Марии Цукановой  81,IRK75
4522,На Школьной  8,PIK1
4533,На Алюминиевой,KUR10
4536,Школьник,SAM35
4545,На Речной  владение 2,MIKH6
4547,Есенинский бульвар,MSK395
4548,На Лиговской  4,SVT57
4549,На Логинова 5к1,RYA3
4564,На Коммунистическом проспекте  29,CHAT1
4576,На Калинина  36,GAL4
4577,На Тарханова  7А,PNZ44
4596,На Монтажников,KSD2
4597,Атмосфера Дома,KSK35
4600,На Волховской 30,NSK326
4605,На Автозаводской  23Ак2,MSK2150
4610,Шлюз,NSK49
4612,На Б квартал 11,ANG18
4613,Беломорская,MSK110
4616,ТЦ Тургеневский,KSD80
4621,На Асиятилова,MKHCH9
4622,На Привокзальной 22И,CHRK9
4629,Боровская,BAL1
4631,На Кронштадтской 30,TPS3
4632,На Майской 106Б,ADA1
4636,На Комарова  22,SEV7
4638,На Парковой  22,SLD5
4645,На Первомайском  9,BOG8
4654,На Невельского 6к3,MSK2183
4656,0832 Постамат Халва,MSK1521
4659,На Терской,ANP10
4662,На Набережной 35,PSHK30
4666,На Романа Кашина  85,KLT1
4669,На Михаила Дудина,SPB100
4707,На Маяковского,BON3
4713,На Садовой  15а,VET1
4714,На Ярком бульваре 5,UFA131
4715,На Победы  83,CHRP17
4722,На Бульварной 2,KST38
4726,На Ладожской,SPB36
4727,На Винокурова,NVCH2
4730,Новое Бисерово 2,BIS1
4749,На Матвеевской 20к3,MSK2286
4760,На Валерии Гнаровской  12к7,TYUM194
4786,СЦ (прием/выдача тяжелых грузов  LTL),USS20
4789,СЦ (нет приема/выдачи груза),PLK11
4792,На Дзержинского  2,AST43
4801,На Береговой 22,CHER3
4843,На Ленина 55,TLT58
4868,Pendik,STA5
4874,На Пластунской  47А,SCH1
4888,Новосиньково  5А,NVS2
4900,На ул. Любимой 1,MKHV3
4902,Кутузовский проезд,DMD12
4911,На Фрунзе,BZL2
4914,На Свободы  106,SAL2
4916,3182 Постамат Халва,RMN26
4917,На Первомайской 41А,TBI4
4920,На Авторемонтной  11В,VLG136
4925,На Карла Маркса,OST2
4931,СЦ (прием/выдача тяжелых грузов  LTL),SHUSH3
4937,На Ленина  73А,SKB11
4938,5614 Постамат Халва,CHBK62
4945,пр-т Строителей,ZRS1
4948,На Московской,NFM3
4950,На Маршала Катукова  19к1,MSK1311
4951,СЦ (прием/выдача тяжелых грузов  LTL),ANG4
4954,На Верхней Масловке  14с2,MSK671
4960,Гипермаркет Семья,PRM9
4966,На Кравцова  1/1,AST123
4974,на Сходненской,MSK216
4984,На 6-й Шинной 17,OMS212
4990,На Волгоградском 32  корп.2,MSK589
5000,На Первомайском микрорайоне  37,SVE9
5025,На Короленко,YAKT10
5034,На Николаевском 6,SAM60
5039,На Авангарде,VLG23
3822,СЦ (прием/выдача тяжелых грузов  LTL),ZVK1
3828,На Лазо 8  Перовский парк,MSK2377
3830,На Дзержинского,TGN9
3833,На Советской  12,BAL2
3836,Папанина,SKHD1
3837,На Попова 5г,BRN40
3838,На Мосина  8А,SST3
3840,На Молодёжной 36А,KHME91
3847,На Центральной  17,SHCHLK26
3852,На Орешкова,SOK2
3853,На Спортивной 2В  13-й мкр,NVR36
3858,На Крупской  178,MOG8
3879,Большая Татарская  35,MSK524
3881,На Школьном,STA6
3889,На Владыкина  15/5,VYS4
3893,6172 Постамат СДЭК,KON4
3920,Бао'Ан,ZHEN44
3927,На Седова 13,SPB646
3930,На 64-й Армии 2,VLG141
3932,3-е Почтовое Отделение,LYUB4
3951,На Крымской,ANP1
3953,На Колхидской 6,NSK335
3955,На проспекте Ленинского Комсомола  63Г,SHKHT6
3957,На Акан Серэ 113,SHET6
3960,На Ленина 66А,ZRN2
3966,На Героя Рябцева 15,NN246
3976,На Интернациональной 34,USO6
3982,На Сизова 51,BRN114
3984,2146 Постамат Халва,SCH107
3986,На Маршала Блюхера 7,SPB186
3997,1619 Постамат Халва,VNG15
4005,На Советской,CHER2
4010,Таможенное оформление (Москва-Карго),MSK1938
4013,На Алуштинской 86,PIO1
4027,На Оптической,KRN1
4029,На Менделеева 2  корп. 3,SPD34
4033,На Народного Ополчения  33,MSK2306
4039,На Привозе,SMF15
4055,На Чорос-Гуркина,GOR3
4063,На 9 Мая,KSK31
4070,На Астана  139,PAV17
4072,На Родионова  9Б ,KHME27
4083,На Ленина  62,PUL5
4092,На Чкалова 52,YARS84
4095,На 4-м микрорайоне 27,LYA1
4096,На Тухачевского 66Ас3,VLK99
4098,На Берберовской  2/101  стр.2,RND150
4103,3802 Постамат Халва,NSK310
4121,4000 Постамат Халва,NIZH6
4135,На Болотной,SPD2
4136,На Планеристов 17,NVR38
4138,4254 Постамат Халва,MTSHCH60
4141,СЦ (нет приема/выдачи),BISH10
4144,6624 Постамат СДЭК,MSK976
4155,На Гуляева,ZRS2
4157,На Высотной 9,DMD55
4166,На Степана Разина,KLG14
4170,На Репина 25,LYS1
4183,2720 Постамат Халва,PRM103
4194,Дом быта,VOS2
4195,На Металлургов,SAM29
4200,На Таёжной 6,POK5
4205,На Ленина 122,BRD8
4212,На Строителей,IVN21
4213,На Энтузиастов,YEKB9
4222,На Северном,SPB256
4235,На Ленина 456/2,STV20
4245,Электроизолятор  82,ELE2
4250,2551 Постамат Халва,MSK1640
4254,На проспекте Ленина  50,OBN23
4256,На Кудьминской 97,DOS1
4266,На Викторенко  11,MSK2192
4276,На Октябрьской Революции 25,BUI4
4279,2183 Постамат Халва,ARKH43
4292,На Партизан 42,KLM24
4296,2625 Постамат Халва,KRS48
4297,На проспекте Аль-Фараби  9 блок 5Г,ALM151
4298,На мкр. Жукова 24Ас1,SOL6
4299,На Завойского 21,KZN10
4314,Черниковка,UFA10
4327,На Блюхера  15а,PLA1
4344,На Московской  12,DOR1
4374,На Лукинской 8  корп.1,MSK1068
4380,На Пуговишниковом  16,MSK55
4389,На Мокрушина 9  стр. 13,TOM10
4394,На Ленской 31,TOM29
4402,На Ленина 55,KUA2
4406,На Тихоокеанской  182В/2,KHAB27
4418,3-й Микрорайон,STZH2
4419,На 345 Дагестанской стр дивизии  12Е,DRB3
4427,На Привольной  61 корп. 1,MSK573
4431,На Пушкина,GRG3
4435,На Миронова,GRN1
4468,На Манчестерской  3 стр 1,SPB58
4476,На Октябрьском проспекте 403В,LYUB46
4492,пр-т К. Маркса,STV18
4498,5336 Постамат Халва,LYT8
4505,На Промышленном проезде  1,VPM3
4508,На Юбилейной,MTSHCH13
4511,6060 Постамат Халва,CHRP26
4519,На Чехова,RND61
4525,На Тополинке,CHEL18
4527,На Светлогорском пер. 12,KSK160
4534,На Ленина  72б,KMN5
4541,На Советской  4/3,KUL2
4542,На площади Победы  7,LDN1
4546,ПВЗ на Магистральной,MSK366
4563,4297 Постамат Халва,YLA26
4566,На Новоугличском шоссе 58Б,SPD19
4581,На Озерной,MSK362
4584,Автомолл,NSK51
4591,На Вокзальной магистрали 16,NSK2
4626,Азиза Алиева,MKHCH3
4630,Купчино,SPB21
4634,На Республиканской 81,GOD1
4653,На Глаголева,KLG10
4657,На Щепкина  60/2с1,MSK2266
4667,На Толбухина,YARS18
4670,На Шебалдина,OMS44
4671,На Кул Гали  27,KZN220
4676,На проезде Дежнёва 7,MSK2195
4685,1796 Постамат Халва,UU26
4689,На Федосеенко 4,NN216
4708,пр-т Патриотов,VRN17
4709,На Ярцевской 14,MSK2265
4006,На Губернаторской 65,SAM150
4008,На пл. Труда,NSK100
4011,На Димитрова  67А,VRN13
4020,Академика Янгеля,MSK114
4034,На строителей 42,NKZ5
4036,5514 Постамат Халва,MSK2008
4045,На Воронянского 7А,MIN36
4047,На Карла Маркса,BKM3
4048,На В. Высоцкого 1  Фантастика,NN68
4050,На Первенцева,NVP1
4065,На Советской,USK2
4073,На Карпинского,PRM28
4075,На Октябрьской 20/2,KAR20
4079,На Слободе,NSK109
4084,3273  Постамат Халва,MSK2176
4087,На Карла Маркса,NTG7
4093,На Немировича-Данченко 2  Кирзавод,NSK93
4099,На Московской  21,YALT6
4101,Таможенное оформление,TOYA1
4108,На Викулова,YEKB22
4119,На Коллонтай 28к1,SPB546
4128,СЦ Северный проезд,NSK97
4142,1-ая Дачная,SAR20
4143,На Ленинградской 24,CHUG5
4150,пр-т Кузнецова,SPB151
4162,На Октябрьской 8А,LPR3
4167,На Саратовском шоссе 52/5,BLK5
4175,На Красноармейской 96,TOM90
4177,2268 Постамат Халва,NN171
4189,6349 Постамат Халва,MSK2260
4193,На Мира  102А,AZV3
4202,СЦ (прием/выдача тяжелых грузов  LTL),BLG20
4204,мкр. Чистые Пруды,KRV12
4218,На Шекснинской  66А,VLG116
4225,На Октябрьской  5,LAK2
4236,Адлер (На Ленина  298Б),SCH45
4238,Детский Мир,OMS22
4239,На Атарбекова,MSK449
4240,На Бектурова  4,AST145
4257,На Южно-Есаульская,ZLT1
4259,1882 Постамат Халва,MSK1967
4262,На Туркестан 10,AST181
4268,Сакраменто,ROZ1
4271,0241 Постамат Халва,TOM47
4274,На Березовой,MSK326
4275,На Локомотивной 6,KHAB64
4282,Большая Садовая,SAR11
4294,На Боярова  2,TOS2
4319,2948 Постамат Халва,RND139
4320,На Ленина 52,KEM113
4330,6124 Постамат СДЭК,NCHL19
4337,На Ленина 55,ILA1
4346,СЦ (нет приема/выдачи груза),RZN16
4351,На Советской 76,PAR7
4352,4767 Постамат Халва,SPD51
4354,СЦ (прием/выдача тяжелых грузов  LTL),GRZ6
4360,На Северном кольце 99/4,ALM17
4363,На Проспекте Победы,TVR13
4365,Осенний б-р 2А  Лесная Поляна,KEM21
4366,На Ленина  69,NTG19
4368,На Парковом 9,NOV8
4378,6271 Постамат Халва,SPB884
4409,1473 Постамат Халва,MSK1552
4422,На Аэродромной,SAM16
4426,На Первомайской 165,PTG23
4429,На Киевском шоссе 22й км  6с1,MOK9
4447,На Шлиссельбургском проспекте  6к1,SPB1146
4454,На Деревенской,VLK28
4462,2616 Постамат Халва,KRV44
4463,На Победы 175,SMF16
4471,На Буйнакского 61,MKHCH28
4474,На Бориса Богаткова  190,NSK334
4482,На Аверьянова,DMT3
4488,Немецкая деревня,KSD61
4495,На ул. Башкортостан,UCHL1
4499,На Ставского  57,VAS5
4514,На Чернышевского  15А,PRM173
4516,На Дзержинского 92  кв.1,KUSHCH2
4520,На 50 Лет Октября,SM1
4523,На Звездной  6/1,PPK12
4543,Транспортный проезд,SHAT1
4559,На Кузина  2,REV1
4560,0319 Постамат Халва,MSK1550
4562,На Ленина,ORKH1
4575,На Ленина,YEKB28
4583,На Куусинена,MSK204
4586,На Мира 29,YUZHU2
4587,Старо-Аракчинская 2-я  41,KZN67
4592,На Хорошёвском шоссе 58,MSK234
4594,На Пулковской  2к1,SPB299
4599,На Профсоюзной,KRV8
4602,На Виктора Уса 11,NSK327
4607,На Строительной  25,VTG1
4608,На Олимпийской 5,KUK6
4609,Таможенное оформление (Шереметьево-Карго) Химки,KHME33
4611,На Калараша 139,LZR6
4637,На пр. Победы,LPC2
4639,На Молодежной  9,SLA1
4642,На Красноармейской,PSK3
4651,На б-ре Десантника Вадима Чугунова 7,GRL3
4658,На проспекте Куприна  32к1,SOYE29
4678,На Промышленной,MSK156
4704,На Магистральном 8/4,KOM17
4736,Можайское шоссе,ODN12
4750,На Генриха Гасанова 4А/2,DRB4
4756,На Судостроительной,MSK516
4759,На Молокова,KSK34
4763,На Советской  15,BOG13
4768,На Шахтеров  74Б,KEM101
4770,На Екатерининской,PRM14
4784,На Атарбекова,KSD49
4800,На Гоголя,VGL5
4833,На Пушкина,TAM1
4846,На ул.Дружбы,KHME20
4848,На Советской 23А,TAL14
4849,На Русской,SMF8
4853,Индустриальный университет,TYUM25
4866,Южное шоссе,NN38
4867,На Коммунистической 4,LPTS20
4894,На Школьной 1,MAN6
4897,На Чкалова 9А,IZB1
4898,На Кирова  251В,ABK2
4017,На Береговой  1А,ADY8
4026,2917 Постамат Халва,MSK2212
4028,4776 Постамат Халва,MSK2280
4031,Бирюлево,MSK135
4032,11 квартал,TLT17
4037,6789 Постамат СДЭК,NSK328
4040,На Ленинградской,NSK50
4041,4775 Постамат Халва,VNK9
4042,На Центральной  35,CHI2
4051,На Дзержинского,IVT2
4052,Маковского,ODN9
4058,На Комсомольском  47,CHEL149
4062,На Шерипова 1,KUR37
4074,На Советской 48,ABK17
4076,СЦ (прием/выдача тяжелых грузов),TUL8
4094,На Гагарина,TOM7
4109,2529 Постамат Халва,MSK2209
4110,На Комсомольской 153,YUSKH9
4111,На Волжской 5А,POL7
4114,На Ульяновской  67,KSR1
4117,На Ленина 77,NN48
4118,На Горького 53,CHEL150
4120,2155 Постамат Халва,NVSH5
4123,На Вольской,SAM6
4139,4339 Постамат Халва,AMU4
4147,На 84-ом километре МКАДа  вл1,MSK2261
4151,На Рогачёвской  4,GOM6
4153,На Крахмалева 14Б,TRCH7
4156,На Школьной,LAB1
4168,На Зинина 5,KZN225
4209,На Конярова,YAKHR1
4214,На Крымской 3к1,VSL20
4217,На Парковой 71,ANP34
4226,На Козлова,RND55
4234,На Революции,TOP1
4237,На Егорова 13,MUR11
4263,На Родниковой 4Б,GOL5
4264,СЦ (нет приема/выдачи заказов),MIN20
4267,На Медерова,BISH15
4287,3074 Постамат Халва,RZN56
4288,На Говорова  53/4,KSK42
4302,Васильева,BSK3
4307,На Тепличной  23,KSD150
4310,На Михаила Сперанского 17  Остров,TYUM57
4334,На 3-м микрорайоне  42А,SHE7
4342,пр-т Коммунистический,LNV1
4350,На Дарвина 69  Кудепста,SCH16
4353,На Пионерной  34/1,FDO1
4382,На Фурманова  17,RBN18
4388,На Волкова,RND38
4398,На Новороссийской 8,VLG140
4415,На Комсомольской 24/3Г,KUG4
4420,На Константиновской 21,PET39
4430,Ваншуй,SHE4
4441,Дегтярева,TUL14
4442,На Ленина 1,POCH1
4443,На Нейбута 47А,VLK67
4459,Волжский бульвар,MSK517
4461,3408 Постамат Халва,MSK1758
4465,На Пролетарской 1,PRO6
4470,На Генерала Белова,NMS7
4487,На Спортивной 13,KLN10
4510,7 Туе Тинь  Лок Тхо,NYA2
4513,6011 Постамат СДЭК,DZZH5
4521,На Фрунзе  5,NUS1
4526,На Вокзальной,PPS4
4553,На бульваре Ибрагимова  57,UFA127
4554,На ж/д вокзале,NSK11
4565,Косарева 52 - Братьев Кашириных,CHEL54
4569,СЦ (прием/выдача тяжелых грузов  LTL),NVT4
4571,На Ленина  2Б,ABA3
4579,На Пролетарской 19,MGD8
4603,На Воровского  13Б,GRI2
4623,На Октябрьской,BLG11
4635,4305 Постамат Халва,KUR43
4648,На Стасова,KSD9
4649,На Высоковольтной,RMN5
4664,СЦ (прием/выдача тяжелых грузов  LTL),CHRP4
4672,На Масанчи 99,ALM139
4677,Советский 1,NUG5
4698,На Покровском,KTN4
4699,На Интернациональной 3,LID2
4702,Люкенс драйв,NYUK2
4706,На Маргаряна  37/7,YERE20
4711,На Петрова 1,JLA4
4741,На Болотниковской  51к1,MSK2361
4743,На Луначарского «Сквер Авиаторов»,BTS5
4746,На Ленина  40,TMZ1
4752,На Речной,ZHLD2
4771,На Ленина,YUSKH2
4778,На Кооперативной 51,KOS7
4790,На Кадырова  25,VED1
4817,На Боровском шоссе  18к2,MSK1497
4819,На Садовой  26,NVSH7
4828,На Институтской,ALV3
4831,На Милиционера Буханцева 70,VLG58
4834,Гагарина  54,UFA22
4841,На Виноградной  26Б,SCH44
4858,На Салавата Юлаева  29,CHEL139
4861,На Милютинском переулке  18А,MSK1313
4865,На Домодедовской  42А,MSK618
4881,На Московской,AZV2
4886,На Комарова,OMS47
4896,На Мира 37А,BRK61
4899,На Калараша  151Б,LZR2
4922,На Нелидовской,MSK424
4936,Камышинская  д.109,ULN21
4961,4462 Постамат Халва,MSK1602
4965,На Нефтяников,POL3
4973,На 1-й Ямской 6,MSK2303
4976,На Терешковой  6,ALV5
4980,Полюстровский проспект,SPB103
4999,3888 Постамат Халва,RND158
5009,6559 Постамат СДЭК,MSK970
5014,На Звездной 8,OMS200
5018,На Пионерской,CHEL22
5033,На Уральской  6к1,MSK348
5051,На Кубинском шоссе 12,NFM10
5053,1632 Постамат Халва,SPB882
5058,На Лермонтова 31,BAT1
5060,Ритэйл-Парк,PNZ2
5080,На Фабрициуса 10Е  ул. Металлистов,PSK30
5092,На Грейдерной  2Г,SHE3
5110,На Западном проезде 10/1,KSS10
5112,На Кооперативной 79,BLG27
5283,На Маковского 93,VLK100
5286,район обл.ГИБДД,TYUM16
5292,На Козыревской 32,MIN64
5299,На 22 Партсъезда 4,NVL2
5301,На Березовой Ростоши 11,ORN58
5307,На Балтийской 50,BRN3
5310,На Ефремова  78,ULN62
5316,Н. Эндрюс Авеню,POM1
5341,На Орджоникидзе,YEKB19
5343,На Сурикова 60В,GLD18
5345,На проспекте 9-й Пятилетки 3,CHBK6
5350,На Николаева,ELT2
5361,Сеть Градусы - выдача,MVSH1
5374,На Кулибина,TLT20
5378,На Якуба Коласа 120Б,SMO2
5390,На Первомайской 101,KHDZH3
5391,На Московской,SPB163
5415,На 4-ом микрорайоне  4,ACHN10
5416,СЦ (прием/выдача тяжелых грузов  LTL),NEK1
5421,1-Юго-Востоке,KAR7
5424,На Черкасской 34,ORL13
5436,Звездный на Чаркова,TYUM50
5444,На Ломинского,SNZH1
5445,На Планерной  15  лит. Б,SPB296
5452,Респект,PAV4
5457,На Щорса 38/1,YEKB228
5469,На Ерофеева  2,TVR20
5472,На Ленина 5Б,KRN69
5476,На Коммунальной 71  Гулливер,PSK33
5477,На Красной 58,SLG4
5488,4863 Постамат Халва,TYUM140
5490,На Садовой 1А,KHMT1
5495,На Сибирской ярмарке,NSK117
5496,На Ивана Захарова 5,SUR58
5498,На Лесной  18,YUBI2
5520,Томсон,BAN2
5533,Татар-Базар,AST21
5541,На Привокзальной 31,TOP2
5544,Ленинский проспект 105к3,MSK542
5550,На Мусы Джалиля 7,CHEL49
5560,На Профсоюзов  30,KSK19
5562,На Ленина,KHAB16
5563,На Ленина 39,GTYU2
5564,На Терешковой 4,LPTS13
5567,На микрорайоне Дарабоз  57,ALM136
5569,На Гагарина  5,SOV3
5588,На Октября,MIA3
5596,Сокол,RND34
5600,На Кижеватова 10,PNZ23
5603,На Лермонтова,PAV1
5606,На Красноармейской  115,YLA8
5642,На Орджоникидзе,NMS6
5645,На Чекистской 8,DMT8
5661,5706 Постамат Халва,KZN195
5664,Легенда,SPB232
5068,На Партизанской  40,MSK2194
5071,На Ленина  66,CHEV4
5085,0943 Постамат Халва,MSK1802
5093,ЗАГС,NVR13
5101,На Тухачевского,SAM36
5104,На Комсомольской  23,ZBK5
5123,На Попова 13/1,SML32
5137,На Менделеева  114а,UFA6
5153,Европейский квартал,SAM27
5167,На Пролетарской 285,LACH3
5176,На Ярагского  25,MKHCH27
5178,На Парковой 6/1,NAG1
5193,Краснообск,KSB2
5206,На Мичурина,VLD14
5210,На Шаманова,YEKB14
5211,На Тагильской 4В,MSK2190
5217,1530 Постамат Халва,MSK1954
5220,На Сперанского  41,TYUM63
5222,На Патриса Лумумбы 52,YEKB373
5238,Большая Академическая,MSK345
5270,На Лосевской 22,MSK2269
5272,На Хлебозаводской 1А,MIA2
5277,На Коммунальной,TLT12
5279,На Ленина  5а,ELV3
5295,На Краснодонцев  22,CHRP42
5297,На Бубенца,PUG1
5298,На Красноармейской,KRV14
5312,На Федосьино,MSK554
5323,Восход,NSK18
5333,На Планерной  14к1,MSK646
5353,На Вагоностроителей  35,NTG24
5363,На Владимировской  2/1,NSK303
5364,На Нефтяников  17Б,NZHV13
5368,На Ленина 1,NEK13
5373,СЦ (прием/выдача тяжелых грузов  LTL),VLG26
5387,6051 Постамат СДЭК,KEM48
5388,На Советской  30/8,BEYE9
5396,На Академической  72,IRK19
5408,На Московской,MLN1
5423,бывш. Лескова/ТЦ Парк Авеню,NN49
5425,На Плеханова,LPTS10
5437,На Тимирязева  29/1,SCH119
5450,На Северной  9,ELT13
5451,На Маркса  77,ULK3
5465,На Лососинском шоссе 25,PTR3
5468,На проспекте Королева  61,SPB947
5481,На Макаренко,TUL9
5499,Родники,NSK31
5500,На Старых Большевиков  2,VRN38
5515,50 лет ВЛКСМ,STV10
5518,На Домостроителей  18,TYUM157
5519,На Октябрьской  1/3,KRA7
5522,На Выборгском шоссе  33Г,SPB1082
5531,На Сутырина,KST7
5539,На Либкнехта  11,TET2
5542,На Селезнева 4/3 Бауцентр,KSD56
5559,На Белореченской,GUD1
5571,Адлер на Ленина 219 уч.4,SCH56
5581,4300 Постамат Халва,CHBK35
5591,СЦ (нет приема/выдачи груза),YAKT4
5604,На Нижегородской  51А,MSK1939
5634,На Комсомольской  106Б,BZL7
5638,На Серова  1,RBN3
5649,0868 Постамат Халва,SPB918
5653,На шоссе Космонавтов  112,PRM29
4776,СЦ прием/выдача тяжелых грузов  LTL,IVT6
4779,На Дуси Ковальчук 238,NSK343
4780,На Энгельса,GVA2
4787,Зябликово,MSK446
4797,На Декабристов  27б,KLTS2
4798,На 1-м микрорайоне 23Г,MOK27
4802,На Кельнской  21,KSD236
4807,На Ленина,BKR3
4808,На Островитянова 11,MSK1087
4821,На Металлургов  6а,ORS11
4822,На Мавлютова 11,BAS1
4826,На Тимирязева 67,MIN40
4835,На Шевченко  33,TASH6
4836,На Тракторной,VLD5
4837,4509 Постамат Халва,MSK2238
4840,На 50 лет Октября  8Б,TYUM178
4872,На Трифоновской  55,MSK2020
4873,На Сурикова  77,MKHCH20
4878,На Ун. Набережной 60,CHEL163
4879,На Просвещения  12к2,PSHK18
4883,На Молодежном проспекте  9/1,KEM106
4884,На Инициативной,KEM20
4885,На Душистой  51,KSD98
4887,Дагомыс на Шишкина,SCH40
4893,На Спортивной  5Б,NKHD2
4903,На Анет Баба  9/1А,AST139
4906,На Карла Либкнехта 13,VLG54
4908,На 40 лет Октября,LPTS12
4918,На Одоевском шоссе  108А стр.1,TUL65
4963,На Киреева 25,MIN55
4968,На Лермонтова 9а Борисовский,SUR57
4983,На Петрозаводской 49А,ORE1
4993,На Можайской  38/1  Алмаз,RND51
5017,На Можайском переулке  5,MSK273
5020,На Суворова  111,PNZ9
5024,На Ложинской  20,MIN42
5031,Сеть Градусы - выдача,GRI3
5032,На Республиканской,RND22
5035,На Ленина 7А,KMO2
5046,На Рижском,PSK7
5056,Смоленская,MSK142
5063,На Сары-Арка  38,ATY7
5064,На Октябрьской 76,RPP1
5066,24 Школа,TMB9
5072,На Советской,EKK2
5075,На Сыромолотова 20,YEKB326
5086,СЦ (нет приема/выдачи груза),GOM1
5096,1408 Постамат Халва,MSK1889
5097,На 2-ой Пролетарской 12,NIZH9
5102,На Ленина,DZZH3
5103,ТЦ Меридиан,KKS2
5108,На Орбитальной 74,RND193
5111,1592 Постамат Халва,MTSHCH50
5115,На Гагарина 381,MXV1
5121,6054 Постамат Халва,MSK1873
5129,На Кирова  45,GBK6
5143,На Погодаева 7,BRK28
5147,На Октябрьском,PSK4
5154,6-я Радиальная,MSK146
5162,На Ленина 31,KIM3
5170,"Рядом ТЦ ""Кристалл""",TYUM55
5173,На Ключевской  39Б,UU22
5202,На Партизанской,APSH1
5205,корпус 2036,ZLN47
5208,На Тохтарова,RID1
5227,4080 Постамат Халва,MSK1567
5230,На Московском 70,NCHL46
5253,6352 Постамат СДЭК,MSK1069
5257,На Щербакова 150,YEKB339
5265,На Будённого 52,KAN4
5275,На Калинина  104Б,PAV18
5290,На 23 Партсьезда,MIKH1
5293,На Степана Разина  6,ROV1
5315,На Молодежной 28,RMN11
5330,На 3-м проезде Марьиной рощи  5,MSK51
5359,На Трёхсвятской с3М,GOL13
5370,Академгородок,NSK9
5372,На Черняховского  17А,MSK2350
5375,Романовка 32А,ROM2
5389,На Ленина 111,KEM17
5392,На Николая Самардакова,PTKH1
5394,4698 Постамат Халва,VRN89
5398,Бибирево,MSK71
5400,На Генерала Черняховского 72А,PRM184
5410,На Горького,SRT2
5414,На Московской 5,STA15
5432,На 1-м Спортивном пер. 3,DAN1
5438,Пудун,SHAN11
5454,На Ангарской,VLG44
5467,На Пражской,MSK239
5494,На Машиностроителей 21,VPM9
5532,На Садовой,RSHCHN1
5534,На Тютчева 42,SFR2
5535,На Краснодарской,KSK37
5551,На Московской  58А,DBK1
5572,4463 Постамат Халва,SSB12
5577,5582 Постамат Халва,KSB5
5583,Б-р Маршала Крылова,ODN8
5601,На проспекте Ветеранов 21,SPB191
5612,На Первомайской 1,MOG7
5614,На Интернациональной  22,PET20
5633,На Газеты Звезда 35,PRM64
5640,На Ленина 97,CHER21
5657,На Соколовского  16,MOZ1
5662,На Куйбышева,SAR2
5117,На Вичугской  78,KIN1
