id;warehouse_id;city_id;street;house
2882;2882;279;ул. Ленина;14
2890;2890;179;пр-т Космический;99/2
2894;2894;82;ул. Нижняя Первомайская;77
2896;2896;179;ул. Красный Путь;145/2
2902;2902;570;ул. Тюленина;15
2906;2906;412;ул. Кутузова;2
2914;2914;476;ул. Киевское шоссе;59
2919;2919;633;ул.Маяковского;88г
2928;2928;1512;ул. Школьная;35
2936;2936;2319;North Terminal Road Houston;2800
2937;2937;155;ул. Ботаническая;18
2945;2945;14;Пр-т. Гагарина;48/1
2947;2947;739;ул. Коммунистическая;3
2953;2953;1757;ул. Сахалинская;9А
2960;2960;854;ул. Сибирская;173
2963;2963;98;ул. Чкалова;124
2965;2965;804;ул. Королёва;5
2974;2974;1513;ул. Менжинского;1А
2981;2981;251;пр-т Первомайский;7
2985;2985;14;ул. Терешковой;263/4
2992;2992;190;ул. Козловская;4
3011;3011;1017;ул. Аманжола Болекпаева;12
3027;3027;117;ул. Калинина;97
3028;3028;493;ул. Ленина;21
3030;3030;96;ул. Подлесная;43Б
3035;3035;82;Можайское шоссе;9
3046;3046;328;пр-т Московский;90
3050;3050;82;ул. Тарусская;18, корп.1
3060;3060;666;ул. Гагарина;3А
3065;3065;415;Ул. Московская;7
3077;3077;169;пр-т Литейный;15 лит. А
3078;3078;144;ул. Октябрьская;354 В
3093;3093;393;ул. Львовская;29 литер А
3114;3114;82;ул. Авиаконструктора Петлякова;31
3127;3127;98;ул. Краснолесья;10.мар
3132;3132;1792; 27 мкр;85/1
3142;3142;82;ул. Фортунатовская;33/44
3158;3158;343;ул. Голубые дали;25
3167;3167;332;пр-т Строителей;26
3184;3184;1569;1-й мкр.;118А
3193;3193;799;пер. Каширский;53
3201;3201;408;ул. Лермонтова;8
3208;3208;343;ул. Урожайная;39
3209;3209;391;ул. Кольцевая;14
3222;3222;54;ул. Соснина;11
3238;3238;431;ул. Азина;59В
3239;3239;2283;ул. Ставского;57
3249;3249;962;ул. Д. Мальсагова;36
3251;3251;424;ул. Калинина;76
3252;3252;82;Северный бульвар;3
3263;3263;622;проспект Ленинградский;25
3267;3267;181;пр-т Красного Знамени;34
3274;3274;424;ул. Тепличная;62/1
3281;3281;570;ул. Фрунзе;63
3290;3290;1487;ул. Дружба Народов;04.фев
3302;3302;82;ул. Мытная;52
3310;3310;269;ул. Федерации;52
3313;3313;549;проспект Ленинского Комсомола;13А
3318;3318;1747;ул. Шоссейная;99
3319;3319;1286;ул. Кооперативная;47А
3324;3324;506;ул. Беляева;22
3339;3339;1107;ул. Куличенко;92/1
3341;3341;82;ул. Красноказарменная;23
3342;3342;1265;ул.Советская;13А
2652;2652;1946;ул. Логинова;5
2653;2653;82;пр-т Андропова;15
2656;2656;1084;Горбунки;5А
2659;2659;523;ул. Энгельса;52
2670;2670;256;ул. Калинина;58
2677;2677;82;МКАД 34-й километр, вл.;6
2683;2683;1821;пр-т. Гагарина;15
2685;2685;1180;ул. Шувалова;5
2689;2689;506;ул. Таганрогская;112А
2700;2700;269;ул. Варейкиса;49В
2710;2710;263;ул. Юбилейная;96
2738;2738;18;ул. Бахметьевская;20/24
2745;2745;426;пер. Электрический;10Б
2760;2760;785;ул. Карла Маркса;27
2777;2777;867;ул. Дзержинского;74
2780;2780;714;МИРА ПРОСПЕКТ;104
2787;2787;1821;пр-т Генерала Острякова;33
2799;2799;494;ул. Комсомольская;143
2810;2810;889;ул. Красная;11
2811;2811;676;ул. Поспелова;22
2818;2818;169;пр-кт Энергетиков;8к1
2826;2826;418;ул. Маяковского;1
2829;2829;118;ул. Трактовая;16
2846;2846;500;ул. 2-я Новосельская;5
2864;2864;269;про-кт Тюленева;13
2867;2867;458;ул. Пушкина;29
2868;2868;179;ул. Кирова;7
2878;2878;476;ул. Курчатова;44
2893;2893;331;ул. Лебедева;10Б/2
2929;2929;424;ул. Промышленная;11
2940;2940;1168;ул. Труда;32
2946;2946;568;ул. Бутина;42А
2948;2948;543;ул. Ленина;161
2956;2956;665;ул. Победы;80
2957;2957;76;ул. Карла Маркса;18
2969;2969;18;пр-т. Строителей;13
2975;2975;2031;Койвулехдонтие;5 Б
2978;2978;1608;ул. Сакко и Ванцетти;107а
3004;3004;82;Новочеркасский бульвар;57
3005;3005;181;ул. Зои Космодемьянской;5
3020;3020;179;ул. Куйбышева;113
3029;3029;387;ул. Розы Люксембург;17
3033;3033;143;ул.Г.Гафиатуллина;27
3034;3034;270;ул. Льва Яшина;6
3047;3047;82;пр-т Новоясеневский;2Бс2
3071;3071;117;ул. Терновского;160Б
3072;3072;82;ул. Академика Арцимовича;8
3081;3081;718;ул. Лихославльская;41
3083;3083;1767;ул. Гагарина;12В
3084;3084;499;ул. Рыленкова;89а
3099;3099;1367;ул. Киевская;88
3105;3105;1322;ул. Нёманская;45
3106;3106;82;ул. Суздальская;34
3113;3113;113;ул. Гвардейская;25
3128;3128;506;пр-т. Аксайский;23
3143;3143;82;Нагатинская набережная;54
3157;3157;506;ул. Ленина;90
3159;3159;542;ул. Калевала;11
3166;3166;611;ул.Революции;17
3174;3174;328;ул. Комсомольская;22
3178;3178;1054;ул. Льва Толстого;15А
3191;3191;187;ул. Ульяновская;30
3217;3217;1418;де ла Индепенденсия;342
3223;3223;50;ул. Титова;15
3228;3228;209;ул. Парковая;3
3229;3229;1682;пр-т. Московский;53
3233;3233;99;ул. Лобова;4
3235;3235;1466;Контейнерный терминал Kwai Chung, Причал 3;ATL Логостический центр B
3246;3246;96;ул. Чистопольская;10
3269;3269;139;пл. Ленина;4
3272;3272;614;пр-т. Комсомольский;101
3297;3297;424;пос. Индустриальный, ул. Евгения Осокина;07.май
3300;3300;10;пр-т Октябрьский;7
3308;3308;169;пр-т. Стачек;146
3312;3312;1793;ул. Ленина;5а
3315;3315;581;пр-т. Кулакова;05.фев
3326;3326;98;ул. Репина;93
3330;3330;450;пр. Дружбы Народов;14.янв
3336;3336;2148;ул. Советская;69
3343;3343;1411;ул. 30 лет Победы;51
3345;3345;424;ул. 40 лет Победы;43
3353;3353;169;ул. Бабушкина;42
3365;3365;627;пр-т. 25 Октября;46
3378;3378;549;ул. Завидная;4
3385;3385;387;ул. Ленина;94
3386;3386;429;ул. Большевистская;20
3389;3389;110;пр-т. Троицкий;20
3402;3402;190;30-ЛЕТИЯ ПОБЕДЫ БУЛЬВАР;44
3403;3403;1457;ул. Крымская;8
3408;3408;82;ул. Саморы Машела;8
3420;3420;331;ул. Бабушкина;34
3421;3421;833;ул. Сони Кривой;11
3432;3432;570;ул. Немировича-Данченко;123
3434;3434;170;ул. Химиков;7В
3446;3446;410;ул. Молодогвардейцев;62
3448;3448;96;ул. Грибоедова;72
3454;3454;110;пр-т Новгородский;32
3459;3459;82;ул. Родионовская;2
3479;3479;428;ул. Рословка;6к1
3482;3482;179;Проспект Комарова;15
3494;3494;328;пос. Нагорный, ул. Дачная;19
3498;3498;151;ул.Мира;7
3503;3503;410;пр-т Свердловский;28
3517;3517;169;ул. Ушинского;2
3520;3520;90;ул. Кипарисовая;3
3522;3522;798;ул. Павлова;4
2548;2548;134;ул. Крупской;35
2550;2550;46;ул. Советская;88/11
2562;2562;82;ул. Сиреневый бульвар;63
2578;2578;1972;ул. Тургеневское шоссе;33/7
2579;2579;114;ул. Любимова;57
2583;2583;82;ул. Русаковская;31
2584;2584;411;Иркутский тракт;142/3
2596;2596;1182;7-й микрорайон;13
2616;2616;283;ул. Толстого;18
2641;2641;66;ул. Комитетская;116
2655;2655;256;ул. Дуки;42А
2666;2666;658;ул. Ленина;68
2667;2667;1367;ул. Петропавловская;14
2672;2672;169;ул. Оптиков;37
2680;2680;17;ул. Ошарская;14
2688;2688;587;пр-т Ильича;44
2691;2691;579;ул. Мира;131
2702;2702;169;Лесной пр-т;69, лит.А,
2708;2708;82;Каширское шоссе;65
2713;2713;549;квартал Северный;4
2716;2716;446;ул. Октябрьская;9б
2724;2724;169;Среднеохтинский пр-т;2А
2729;2729;82;Варшавское шоссе;152к1
2734;2734;173;ул. Кохомское шоссе;1 Д
2741;2741;261;ул. Советская;стр.64
2743;2743;176;пер. Трудолюбия;45/28
2746;2746;82;ул. Краснодарская;51к2
2748;2748;1078;ул. Мира;79а
2758;2758;17;ул. Пятигорская;1
2759;2759;111;пр-т. Карла Маркса;177А
2768;2768;1570;Вилеровский пер.;6
2775;2775;497;ул. Победы;2, корп.1
2781;2781;169;пр-т Народного Ополчения;10 лит.А
2794;2794;1620;ул. Рахимжана Кошкарбаева;60А
2795;2795;98;ул. Гагарина;47
2800;2800;1150;ул. Победы;д. 9
2801;2801;565;ул. Ленина;29
2806;2806;90;Ленинский пр-кт;85
2823;2823;859;ул. Гамидова;70а
2827;2827;169;ул. Грибалевой;7 корп. 1 стр. 1
2830;2830;90;ул. Огарева;32-34
2861;2861;354;ул. Гагарина;21
2872;2872;69;ул. Кирова;13
2875;2875;2342;Калужское шоссе 22-й км;10
2876;2876;391;ТЦ М7, Шоссе энтузиастов владение;1А, лит. 6В
2895;2895;117;ул. 65-летия Победы;26
2904;2904;236;ул. Ленина;15
2909;2909;169;проспект Науки;23
2924;2924;19;ул. Хворостянского;1
2955;2955;425;ул. Юсупа Акаева;23
2983;2983;1825;Севастопольское шоссе;64Б
2990;2990;90;ул. Понартская;3
2998;2998;381;МЕТАЛЛУРГОВ ПР-КТ;39
2999;2999;19;ул. Вербовая;9
3003;3003;111;ул. Крутые ключи;33
3040;3040;206;пр-т. Успенский;113Б
3049;3049;412;ул. ЛЕНИНА;53
3051;3051;141;ул. Образцовская;97Д
3054;3054;549;ул. Березовая;8
3055;3055;424;ул. Кореновской;73
3087;3087;412;пр-т Шахтеров;12
3091;3091;506;пр-т Космонавтов;35/20Б
3122;3122;1792;17-й микрорайон;7
3126;3126;169;ул. Парашютная;23, к. 1, пом. 21-Н
3135;3135;179;пр-т Мира;25
3138;3138;89;ул. Вильямса;30
3140;3140;411;ул. Енисейская;37
3156;3156;391;ул. Бояринова;11
3170;3170;82;ул.Раменки;3
3190;3190;82;б-р. Ракетный;17
3194;3194;178;ул. Мелик-Карамова;04.апр
3196;3196;1821;ул. Народных Ополченцев;6
3200;3200;332;ул. Германа Титова;9
3207;3207;343;ул. Яна Фабрициуса;12.янв
3220;3220;390;ул. Ленина;117
3221;3221;169;ул. Будапештская;97
3237;3237;1101;ул. 30 лет Победы;22
3241;3241;343;ул. Юных Ленинцев;10
3253;3253;82;б-р. Яна Райниса;31
3258;3258;82;Бескудниковский бульвар;30к3
3259;3259;500;Покровский бульвар;9
3277;3277;190;Ул. Титова;20
3278;3278;167;ул. Горького;1
3279;3279;102;ул. Баумана;214/2
3333;3333;466;ул. Двойная;177
3335;3335;84;ул. 8 Марта;12
3347;3347;411;ул. Красноармейская;96
3354;3354;1181;Микрорайон;25А
3364;3364;845;ул. 25 Октября;8
3381;3381;234;ул. Ленина;4
3404;3404;425;ул. Магомедтагирова;184
3406;3406;237;пр-т Славы;6
3410;3410;82;ВЕРХНИЕ ПОЛЯ УЛ;56 стр. 11
3416;3416;347;Бульвар Олимпийский;6
3423;3423;1435;ул. Большевистская;10
3427;3427;1091;ул. Арсеньева;74
3439;3439;2342;ул. Эдварда Грига;17
3442;3442;341;ул. Р. Гареева;105
3445;3445;1622;ул. Куйбышева;32
3449;3449;169;б-р. Измайловский;4
3458;3458;282;ул. Карла Маркса;73
3464;3464;839;ул. Ленина;26А/2
3466;3466;331;ул. Ключевская;11
3474;3474;82;ул. Электродная;9
3477;3477;360;ул. 12 Микрорайон;63
3492;3492;343;ул. 50 лет СССР;2а
3511;3511;496;ш. Липецкое;69А
2367;2367;341;ул. Симонова;14
2379;2379;943;ул. Тургут Озала;57
2392;2392;12;ул. Суворова;124
2404;2404;82;ул. пр-т Свободный;26
2406;2406;82;ул. 2-я Владимирская;6
2411;2411;943;пр-т. Рыскулова;52
2412;2412;908;ул. Советская;49/1
2413;2413;933;ул. Советская;57
2425;2425;573;ул. Советская;77
2436;2436;30;ул. Горняков;2
2450;2450;269;ул. Кирова;12-Б
2459;2459;83;ул. Кирова;3A павильон 35
2460;2460;330;Панфилова;28б
2467;2467;82;Даниловская набережная;2
2468;2468;347;ул. Ростовская;58/20
2492;2492;1764;ул. Карла Либкнехта;82
2496;2496;815;ул. Ленина;71
2507;2507;2178;ул. Русская;2
2513;2513;341;МАМАДЫШСКИЙ ТРАКТ;46
2515;2515;624;ул. Промышленная;8
2544;2544;943;ул. Яссауи;109
2546;2546;153;пер. Пожарный;1
2555;2555;98;ул.Краснолесья;26
2573;2573;14;пр-т Победы;22 пом 1
2592;2592;1197;пер. Полуяна;10
2597;2597;179;ул.70 лет Октября;11
2604;2604;412;пр-т Металлургов;41
2611;2611;121;пр-т Салавата Юлаева;3
2626;2626;1928;пер. Кавказский;8
2646;2646;408;ул. Монтажников;51/3
2648;2648;1006;пр-т. Атаманский;130
2661;2661;506;пер. Братский;55
2669;2669;580;ул. Савушкина;12А
2698;2698;179;ул. Масленникова;183
2705;2705;82;ул. Генерала Тюленева;25к1
2711;2711;1389;ул. Первомайская;1
2712;2712;188;ул. Пирогова;1
2720;2720;1486;ул.Советская;89
2727;2727;1295;Новый Оккервиль, ул. Ленинградская;09.авг
2737;2737;511;ул.Большая Покровская;41 пом. 19
2740;2740;11;ул. Большая Московская;104
2750;2750;587;пр-т. Маршала Борзова;6
2756;2756;1821;ул. Фиолентовское шоссе;1/13 корпус У
2767;2767;1754;ул. Социалистическая;23Р
2771;2771;102;ул. Вампилова;50
2778;2778;169;пр. Наставников;21
2779;2779;343;ул. Тепличная;35Б
2790;2790;1033;ул. Гастелло;1
2808;2808;1008;ул. Лермонтова;15А
2809;2809;169;пр-т Тореза;118, стр.1
2831;2831;213;ул. Славы;10
2854;2854;943;10 мкр;13
2863;2863;332;ул. Балтийская;13
2865;2865;506;ул. Суворова;111
2881;2881;943;пр. Райымбека;212/1
2883;2883;91;ул. Заречная;7
2887;2887;566;ул. 50 лет ВЛКСМ;6а
2892;2892;494;ул. Дагестанская;21
2897;2897;178;ул. Ленина;49/2
2907;2907;169;ул. Белы Куна;2
2908;2908;1421;ул. Суворова;76В
2911;2911;977;ул. Советская;91
2912;2912;96;ул. Монастырская;14
2925;2925;828;ул. 50 лет ВЛКСМ;15
2932;2932;82;ул. Липецкая;7
2934;2934;493;ул. Ленина;46
2935;2935;82;МКАД 87-й км;8
2939;2939;136;ул. Депутатская;17
2942;2942;96;ул. Ушинского;9
2950;2950;187;ул. Садаковская;10
2951;2951;1392;ул. Пролетарская;13
2952;2952;810;ул. Гагарина;85Б
2954;2954;88;МОСКОВСКОЕ ШОССЕ;56
2962;2962;343;ул. Виноградная;154
2966;2966;1948;ул. Чехова;1
2970;2970;82;пр-д Анадырский;47 корп 1
2973;2973;17;пр-т. Кораблестроителей;2
2979;2979;82;Перервинский б-р.;21 корп. 1
2982;2982;581;пер. Макарова;26
2984;2984;111;пр-т Кирова;391
2994;2994;1322;ул. Кальварийская;1
2996;2996;179;ул. Химиков;30
3000;3000;709;ул. Уйчи;13
3006;3006;566;ул. Горького;3А
3009;3009;424;ул. Таманская;130/3
3010;3010;486;ул. Клемента Готвальда;6
3017;3017;341;ул. Копылова;03.янв
3019;3019;98;ул. Белинского;232
3024;3024;943;7-й микрорайон;6
3025;3025;169;ш. Петергофское;45 литер А
3038;3038;409;ул. Ленина;13
3039;3039;1298;ул. Сосновая;3
3041;3041;177;ул. Александра Клубова;42а
3043;3043;82;ул. Маршала Бирюзова;7
3080;3080;111;ул. Нефтяников;4
3089;3089;842;ул. Ленина;34
3090;3090;169;ул. Планерная;89, стр 1
3092;3092;179;б-р. Архитекторов;14.янв
3096;3096;251;Народный бульвар;15
3097;3097;494;площадь Верхнеторговая;4
3101;3101;410;Ул. Героя России Родионова;6
3102;3102;328;шоссе Тутаевское;93Б
3103;3103;536;пр-т Мира;15
3108;3108;514;ул. Академика Черенкова;3
3118;3118;341;САФИУЛЛИНА УЛ;5
3121;3121;98;ул. Викулова;26
3124;3124;269;ул. Димитрова;3
2466;2466;552;ул. Мосрентген;30
2472;2472;249;ул. Первомайская;81А
2476;2476;260;ул. Советской Армии;32
2490;2490;69;ул. Курыжова;7
2495;2495;270;пр-т Степана Разина;35Б
2505;2505;82;ул. Мнёвники;23
2506;2506;407;ул. Молодежная;90
2522;2522;646;Чайковского;4а/4
2523;2523;179;ул. 10 лет Октября;111
2537;2537;1019;ул. Мекенагортснер;01.янв
2560;2560;1639;пр-т Калинина;37
2568;2568;976;ул. Богатырева;41
2571;2571;623;ул. Рождественская;11
2591;2591;17;Московское ш.;300литФ1
2594;2594;1584;ул. Рабочая;9 стр. 1
2599;2599;943;ул. Майлина;77
2617;2617;1347;ул. Гагарина;10
2625;2625;1567;Октябрьская площадь;11а
2632;2632;408;пр. Заречный;41
2637;2637;153;1-й Текстильный переулок ;9
2642;2642;169;пр-т. Обуховской Обороны;295Б
2645;2645;82;ул. Василия Петушкова;23
2650;2650;82;ул. 11-я Парковая;24
2657;2657;407;ул. Союзная;11
2660;2660;190;ул. Пожарского;338А
2663;2663;823;ул.1 Мая;12
2665;2665;82;дер. Ближние Прудищи;02.янв
2679;2679;294;ул. Дзержинского;17
2694;2694;316;ул. Гагарина;62
2695;2695;343;ул. Ленина;4,пом.26
2703;2703;270;ул. Голосова;32А
2706;2706;540;ул. Краснознаменная;178б
2717;2717;43;ул. Ленина;16
2719;2719;98;ул. Шаумяна;93
2723;2723;534;ул. Кучеровых;44
2735;2735;101;ул. Апрельская;1
2755;2755;557;ул. Чехова;40
2769;2769;499;ул. Юрьева;2
2770;2770;486;мкр. Львовский, ул. Горького;02.сен
2783;2783;101;ул. Белинского;1
2785;2785;388;ул. Пожарского;14
2792;2792;179;ул. Нефтезаводская;18
2812;2812;424;ул. Московская;137/1
2833;2833;82;б-р Кронштадтский;7а, Цокольный этаж
2851;2851;154;Парковый пр.;7
2857;2857;161;ул. Крупской;49
2866;2866;181;ул. Олега Кошевого;33
2879;2879;50;ул. Калинина;108А
2886;2886;943;МКР. КАЙРАТ;181-182
2889;2889;198;ул. Ленина;26А
2903;2903;11;ул. Большая Санкт Петербургская;27а
2915;2915;261;пл. Петра Великого;5
2916;2916;101;ул. Линейная;97
2917;2917;569;ул. Фрунзе;19А
2931;2931;506;пр-кт Ленина;109
2933;2933;2056;ул. Никольская;25А
2941;2941;581;ул. Доваторцев;88Б
2949;2949;580;ул. Яблочкова;42
2958;2958;316;ул. Шовгенова;1
2961;2961;10;ул. Комиссарова;6
2972;2972;457;ул. Космонавтов;3
2988;2988;308;ул. Новороссийская;39
2989;2989;846;ул. Ленина;58
2993;2993;506;пер. Мезенский;78/17
2995;2995;1134;ул. Бельгина;5а
3008;3008;82;ул. Донецкая;34
3015;3015;1884;ул. Бежко;24
3016;3016;295;ул. Петрищева;35
3021;3021;796;ул. Маршала Кошевого;25 стр. 4
3022;3022;787;ул. Советская;36А
3037;3037;410;ул. Комарова;137
3058;3058;1964;ул. Чобан-Заде;,2а
3062;3062;341;ул. Зелёная;89А
3068;3068;1869;ул. Камерон ;5329
3069;3069;82;ул. Воронежская;24 корп. 1
3075;3075;329;ул. Трудовая;26А
3085;3085;1026;ул. Парижской Коммуны;37
3095;3095;163;ул. Нефтяников;26
3098;3098;494;пр-т Октября;93
3100;3100;341;пр-т Ибрагимова;83А
3115;3115;796;пр-т Строителей ;2Г
3120;3120;82;пр-т. Мичуринский;26
3123;3123;101;ул. Аэровокзальная;2
3134;3134;1926;пр-т. Юбилейный;33/2 стр. 1
3141;3141;599;ул. Шпагатная;1Б/1
3146;3146;102;ул. Иосифа Уткина;13
3147;3147;82;ул. Обручева;34/63 стр. 1
3149;3149;311;Угрешский проезд;3А
3160;3160;566;ул. Лесная;18
3171;3171;410;ул. Чичерина;13
3179;3179;526;пр-т. Ленина;60
3181;3181;417;ул. Гостенская;16
3185;3185;102;ул. 4-я Железнодорожная;57
3188;3188;601;ул. Пугачева;19Б
3214;3214;423;ул. Наседкина;21
3225;3225;424;ЗАПАДНЫЙ ОБХОД;39/2
3227;3227;98;ул. Гурзуфская;15
3230;3230;797;ул. Калинина;134
3232;3232;382;ул. Бутомы;2
3248;3248;727;ул. Советская;1А
3260;3260;112;ул. Назарбаева;5
3265;3265;98;ул. Чайковского;78
3275;3275;22;ул. Неделина;15 стр. 1
3280;3280;82;ул. Бауманская;43/1с2
3282;3282;666;ул. Гончарова;11
3285;3285;424;ул. Ейское шоссе;09.янв
3286;3286;195;Ул. Ленина;31
2697;2697;832;ул. Кирова;7
2704;2704;179;ул. Учебная;152
2715;2715;9;5-ый микрорайон;1
2725;2725;778;ул. Маншук Маметовой;7А
2726;2726;645;ул. Мира;155
2742;2742;179;2-я Казахстанская;7
2744;2744;489;ул. Московская;134
2765;2765;619;ул. Набереджная;62
2782;2782;1728;ул. Промысловая;2
2786;2786;1112;ул. Зимина;6
2796;2796;37;ул. Дружбы Народов;76а
2797;2797;597;Комсомольский проспект;9
2798;2798;96;ул. Цимлянская;23
2802;2802;19;ул. Мурата Ахеджака;4
2807;2807;580;ул. Николая Островского;51
2817;2817;96;ул. Куйбышева;95Б  БЦ Грин-Плаза
2834;2834;416;ул. Топкинская;3А
2835;2835;101;ул. Весны;1
2841;2841;14;Загородное шоссе;1
2847;2847;177;ул. Зосимовская;75 стр. 2
2848;2848;278;ул. Гоголя;18
2853;2853;509;ул. Чехова;60
2859;2859;519;ул.Северная;49
2870;2870;82;ул. 3-я Гражданская;17
2880;2880;82;ЛЕНИНГРАДСКОЕ Ш;20
2884;2884;580;ул. Звездная;17
2885;2885;14;ул. Братьев Коростылевых;1
2888;2888;1147;ул. Гагарина;54
2905;2905;610;Пер. Цинкзаводской;19
2923;2923;424;пр-т. Константина Образцова;6 корп. 2
2926;2926;2055;ул. Локтинская;14
2943;2943;270;ул. Свердлова;13а
2944;2944;256;ул. Пересвета;2А
2976;2976;602;ул. Первых строителей;7
2977;2977;256;ул. Станке Димитрова;51А
2986;2986;886;ул. Матросова;108
3001;3001;415; ул. Большая;9
3031;3031;332;ул. Малахова;83
3042;3042;424;ул. Рашпилевская;65
3045;3045;1356;ул. Шоссейная;91
3052;3052;347;ул. Хользунова;99-Б
3064;3064;313;ул. Красная;207/1
3067;3067;343;ул. Транспортная;74/5
3086;3086;169;пр-т Культуры;19
3094;3094;17;ул. Генерала Ивлиева;30
3107;3107;128;ул. Правды;29
3111;3111;101;пр-т Красноярский рабочий;90
3116;3116;270;ул. Горького;68
3131;3131;1132;ул. Советская;10а
3133;3133;943;ул. Карасай батыра;112
3148;3148;610;пер. Почтовый;47
3152;3152;1071;ул. Назарова;9
3162;3162;82;Багратионовский проезд;7к3
3163;3163;249;ул. Бунимовича;7
3169;3169;169;ул.Савушкина;132
3176;3176;343;ул. Волжская;30
3195;3195;508;ул. Куликовская;3
3199;3199;332;пр-т Космонавтов;10/4A
3203;3203;174;ул. Парковская;11А
3206;3206;18;ул. Гвардейская;18В
3212;3212;82;дер. Ближние Прудищи;02.янв
3215;3215;861;ул. Тургенева;11Г
3224;3224;89;Калужское шоссе;1а
3242;3242;101;пр-т. Свободный;29
3244;3244;82;Жулебинский бульвар;30 корп. 1
3247;3247;421;ул. Льва Толстого;16А
3254;3254;181;ул. Баляева;35
3255;3255;424;ул. Евгении Жигуленко;30
3262;3262;111;ул. Ново-Вокзальная;217
3276;3276;188;ул. 139-й Стрелковой Дивизии;22
3291;3291;508;ул. Коктебельская;4
3294;3294;44;ул. Октябрьская;3
3301;3301;581;ул. Пирогова;5А
3314;3314;169;ул. Будапештская;46
3322;3322;171;ул. Дружбы;77
3331;3331;1718;ул. Трудовая;10Б
3351;3351;82;пр-т. Ленинский;85
3355;3355;270;ул.Лизы Чайкиной;81
3356;3356;169;пр-т. Кондратьевский;68 корп. 4
3357;3357;666;пр-т. Автостроителей;67
3362;3362;261;ул. Бехтеева;9
3367;3367;412;ул. 40 лет ВЛКСМ;72
3368;3368;169;ул. Карпинского;38
3374;3374;179;ул. Нефтезаводская;26
3379;3379;342;Проспект Московский;143
3382;3382;573;Ул. Советская;17
3390;3390;1179;ул. Кагана;3
3397;3397;190;ул. Мира;18
3400;3400;1529;ул. Генерала Пилипенко;1к3
3401;3401;1367;ул. Севастопольская;43Г
3419;3419;424;ул. Проспект Чекистов;33
3425;3425;372;ул. Советская;9Б
3437;3437;82;б-р Нагатинский;6
3438;3438;27;ул. Циммервальда;47с10
3443;3443;412;проспект Дружбы;13
3457;3457;573;ул. Чичканова;68а
3467;3467;88;ул. 60-летия Октября;17б
3470;3470;2260;ул. Кондратюка;18
3473;3473;12;ул. Грабцевское шоссе;108
3481;3481;410;пр-т. Комсомольский;22
3485;3485;169;ул. Крыленко;14, стр. 2
3488;3488;343;УЛ. ЦЕНТРАЛЬНАЯ;89
3505;3505;341;ул. Академика Сахарова;10
3507;3507;1022;ул. Орловского;3А
3266;3266;82;Симферопольский проезд;18
3270;3270;2;ул. Богдана Хмельницкого;86А
3288;3288;128;ул. Гагарина;25
3298;3298;410;ул. Худякова;19
3325;3325;101;переулок Медицинский;4
3327;3327;181;ул. Полетаева;6Д
3329;3329;690;ул. Рабочая;30а
3334;3334;849;ул. Ленина;23
3350;3350;424;п.Дружелюбный, ул. Железнодорожная ;2А
3361;3361;181;ул. Русская;72А
3371;3371;506;ул. Тургеневская;39
3372;3372;17;ул. Ванеева;25/88
3373;3373;1322;ул. Киселева;10
3375;3375;98;ул. Крауля;2
3377;3377;342;пр-т Мира;35 (11/17)
3409;3409;93;ул. Комсомольская;7а
3414;3414;474;ул. Макаренко;38
3418;3418;1614;ул. Вокзальная;2
3429;3429;1399;ул.25 Октября;55
3440;3440;503;ул. Ленина;49в
3456;3456;922;пр-т. Питерский;5
3468;3468;506;ул. Орская;19Д/22
3469;3469;82;ул. Анатолия Живова;6
3475;3475;82;ул. Цимлянская;20
3495;3495;96;ул. Плеханова;57
3497;3497;570;ул. Александра Чистякова;6
3504;3504;165;ул. Меланжистов;3Б
3506;3506;179;ул. Перелета;27
3518;3518;169;Богатырский пр-т.;64, корп. 1
3521;3521;892;ул. Советская;11
3536;3536;117;ул. Минская;2
3539;3539;585;ул. Дубки;11
3542;3542;82;ул. Маршала Катукова;18
3543;3543;82;ул. Ельнинская;20 корп. 1
3544;3544;950;ул. Москворецкая;2
3551;3551;1616;ул. Горького;154
3554;3554;486;ул. Машиностроителей;34а
3555;3555;169;пр-т Аптекарский;8, лит.А
3561;3561;347;пр-т. Московский;189/4
3575;3575;943;ул. Торайгырова;47
3583;3583;101;ул. Партизана Железняка;53
3585;3585;111;ул. Победы;96
3590;3590;498;пр-т. Октябрьский;28
3600;3600;347;ул. Остужева;28
3603;3603;1248;ул. Акпан Батыра;70
3607;3607;1773;мкр. Мамраева;22.май
3608;3608;169;пр-т Славы;52
3621;3621;2342;бульвар Веласкеса;8
3625;3625;506;проспект Стачки;220
3650;3650;526;пр-т. Карла Маркса;15А
3664;3664;424;ул. Кожевенная;42
3671;3671;176;ул. Можайского;76А
3673;3673;169;ул. Торфяная дорога;7Б
3679;3679;169;ш. Московское;7, лит.А   
3690;3690;82;ул. Затонная;11а2А
3692;3692;82;ул. Генерала Кузнецова;19 корп. 1
3706;3706;1575;ул. Симферопольская;23
3713;3713;1708;ул. Почтовая;16Б
3714;3714;382;ул. Карла Маркса;58
3715;3715;1926;пр-т. Юбилейный;6
3728;3728;579;пр-т  Дружбы;72А
3735;3735;177;ул. Чернышевского;70
3744;3744;83;ул. Некрасова;2с3В
3755;3755;82;УЛ. КАРГОПОЛЬСКАЯ;18 стр. 1
3759;3759;343;ул. Виноградная;224/4
3763;3763;252;ул. Советская;97
3771;3771;359;ул. 8 Марта;29
3780;3780;111;ул. Гастелло;35А
